,ticker,date,time,title,compound
54,AAPL,2022-05-04,10:28AM  ,"Stocks mixed ahead of Fed decision, consumer discretionary sector the most shorted",0.0
55,AAPL,2022-05-04,09:42AM  ,Jim Cramer Doesnt Like These 10 Stocks,-0.2755
56,AAPL,2022-05-04,09:37AM  ,Lockdown Winners From Peloton to Zoom at Risk Even After $218 Billion Rout,0.25
57,AAPL,2022-05-04,09:00AM  ,Goldman Sachs Investment Manager Calls Out Lazy ESG Tech Bets,-0.3612
58,AAPL,2022-05-04,08:58AM  ,"Lumentum, an Apple Supplier, Expects Strong Demand. The Stock Is Up.",0.4215
59,AAPL,2022-05-04,08:44AM  ,Tim Cook turns to a Ford insider for help in developing an Apple car amid chronic setbacks,0.4019
60,AAPL,2022-05-04,07:20AM  ,The Biggest Takeaway From Apple's Latest Earnings Report,0.0
61,AAPL,2022-05-04,07:00AM  ,"Yahoo Finance Presents: Tony Fadell, iPhone & iPod co-inventor",0.0
62,AAPL,2022-05-04,05:30AM  ,Apple supplier Foxconn freezes hiring of new workers for world's largest iPhone factory in Zhengzhou amid citywide lockdown,-0.0258
63,AAPL,2022-05-04,12:07AM  ,WRAPUP 3-Beijing steps up COVID curbs as virus spreads in China,0.0
64,AAPL,2022-05-03,06:07PM  ,Generals Marching Without Soldiers,0.0
65,AAPL,2022-05-03,05:10PM  ,From Amazon to Yelp: The companies taking a stand on reproductive rights,0.1779
66,AAPL,2022-05-03,04:56PM  ,Dizzying Pre-Fed Day Ends With Gains for Stocks: Markets Wrap,0.34
67,AAPL,2022-05-03,04:56PM  ,"What a Peloton Acquisition Would Mean for Apple, Amazon or Nike",0.1779
68,AAPL,2022-05-03,04:16PM  ,"Apples App Store Offers Reasons for Hope, Analyst Says",0.4404
69,AAPL,2022-05-03,03:31PM  ,Roe v. Wade: What to know about the Supreme Court draft decision,0.5574
70,AAPL,2022-05-03,03:01PM  ,"Apple, Toyota help keep NC best in US for economic development success",0.891
71,AAPL,2022-05-03,02:51PM  ,These US companies are expanding abortion benefits,0.3818
72,AAPL,2022-05-03,02:33PM  ,Paramount CFO: We aren't in the same leaky boat as Netflix,0.0
73,AAPL,2022-05-03,02:11PM  ,"Is Qualcomm Stock A Buy? In Big Win, Chip Giant QCOM Lands Deal With Volkswagen",0.5859
74,AAPL,2022-05-03,01:26PM  ,Apple gets tap from EU on payments,0.0
75,AAPL,2022-05-03,12:54PM  ,UPDATE 1-Universal Music first-quarter subscription and streaming revenue up 20%,0.0
76,AAPL,2022-05-03,12:47PM  ,"US STOCKS-Banks, Big Tech drive Dow, S&P 500 higher as Fed decision looms",-0.1531
77,AAPL,2022-05-03,12:06PM  ,Elliott Urges Western Digital to Spin Off Its Flash Business,0.0
78,AAPL,2022-05-03,11:55AM  ,Apple Hires 31-Year Ford Veteran to Ramp Up Electric-Car Work,0.0
79,AAPL,2022-05-03,11:15AM  ,"With interest rates rising, its time to focus on MANG stocks instead of FAANG, according to Jefferies",0.4588
80,AAPL,2022-05-03,10:51AM  ,"Apple faces antitrust battles in Europe, South Korea",-0.3818
81,AAPL,2022-05-03,10:49AM  ,Paramount CFO details competitive edge against Netflix,0.1779
82,AAPL,2022-05-03,10:40AM  ,US STOCKS-Wall Street struggles for direction as Fed decision looms,-0.4767
83,AAPL,2022-05-03,10:35AM  ,"Top Millennial, Gen Z Stock Picks Shift To Energy Stocks; But Tesla Still No. 1",-0.2144
84,AAPL,2022-05-03,10:13AM  ,"Apple sues former Intel Fellow's chip startup Rivos, saying it stole trade secrets",0.0
85,AAPL,2022-05-03,10:02AM  ,These 3 Stocks Could Be Next on Warren Buffett's Shopping List,0.0
86,AAPL,2022-05-03,09:39AM  ,"Big Tech stocks offer prime buying opportunities, strategist says",0.3818
87,AAPL,2022-05-03,09:33AM  ,Traders Face Up to Reality as Nasdaq 100 Profit Forecasts Drop,0.2023
88,AAPL,2022-05-03,09:30AM  ,"Here's how Apple, Alphabet, Meta, Netflix and 21 other Bay Area companies' stocks fared in April",0.0
89,AAPL,2022-05-03,05:07AM  ,"The Zacks Analyst Blog Highlights Apple, Intel, Citigroup, Nutrien, and KLA",0.0
90,AAPL,2022-05-02,07:19PM  ,PayPal Helped Spur EU Antitrust Complaint Against Apple Payments,-0.296
91,AAPL,2022-05-02,07:00PM  ,The EU Accuses Apple of Abusing Its Mobile Payments Power,-0.6597
92,AAPL,2022-05-02,06:18PM  ,This Tech Giant Is Taking a Page Out of Apple's Playbook With This New Product,0.0
93,AAPL,2022-05-02,05:47PM  ,Why Apple Stock Couldn't Keep Up With the Market Today,0.0
94,AAPL,2022-05-02,05:03PM  ,"Amazon, Apple employees continue fight for unionization",-0.2263
95,AAPL,2022-05-02,05:00PM  ,US STOCKS-Wall Street up before Fed meet as tech buying punctuates volatile trade,0.0
96,AAPL,2022-05-02,04:00PM  ,US STOCKS-Wall Street ends higher amid topsy-turvy trade before Fed meeting,0.0
97,AAPL,2022-05-02,03:53PM  ,"Crypto enthusiasts sniff at Buffett, Munger comments on bitcoin. It took them decades before they decided to invest in Apple, one analyst says.",0.34
98,AAPL,2022-05-02,03:34PM  ,Warren Buffett praises Apple CEO Tim Cook in annual shareholders letter,0.5267
99,AAPL,2022-05-02,03:03PM  ,Apple Sues 'Stealth' Startup Rivos Over Chip Trade-Secrets Theft,0.0
